,Team,coach_age,coach_name,season,playoff_games,playoff_wins,playoff_loses,playoff_W/L%,season_games,season_wins,season_loses,season_W/L%,season_position
1625,MIN,,Jimmy Rodgers,1993,,,,,29,6.0,23.0,0.207,5.0
1627,TRH,38.0,Robert Rolfe,1947,,,,,44,17.0,27.0,0.386,6.0
1629,MIA,,Ron Rothstein,1989,,,,,82,15.0,67.0,0.183,6.0
1630,MIA,,Ron Rothstein,1990,,,,,82,18.0,64.0,0.22,5.0
1631,MIA,,Ron Rothstein,1991,,,,,82,24.0,58.0,0.293,6.0
1632,DET,,Ron Rothstein,1993,,,,,82,40.0,42.0,0.488,6.0
1634,PHI,47.0,Roy Rubin,1973,,,,,51,4.0,47.0,0.078,4.0
1636,BOS,32.0,Bill Russell,1967,9.0,4.0,5.0,0.444,81,60.0,21.0,0.741,2.0
1637,BOS,33.0,Bill Russell,1968,19.0,12.0,7.0,0.632,82,54.0,28.0,0.659,2.0
1638,BOS,34.0,Bill Russell,1969,18.0,12.0,6.0,0.667,82,48.0,34.0,0.585,4.0
1639,SEA,39.0,Bill Russell,1974,,,,,82,36.0,46.0,0.439,3.0
1640,SEA,40.0,Bill Russell,1975,9.0,4.0,5.0,0.444,82,43.0,39.0,0.524,2.0
1641,SEA,41.0,Bill Russell,1976,6.0,2.0,4.0,0.333,82,43.0,39.0,0.524,2.0
1642,SEA,42.0,Bill Russell,1977,,,,,82,40.0,42.0,0.488,4.0
1643,SAC,53.0,Bill Russell,1988,,,,,58,17.0,41.0,0.293,6.0
1645,BOS,44.0,John Russell,1947,,,,,60,22.0,38.0,0.3670000000000001,5.0
1646,BOS,45.0,John Russell,1948,3.0,1.0,2.0,0.333,48,20.0,28.0,0.417,3.0
1648,DTF,,Philip Sachs,1947,,,,,26,8.0,18.0,0.308,4.0
1650,TRH,29.0,Ed Sadowski,1947,,,,,12,3.0,9.0,0.25,6.0
1652,BOS,39.0,Tom Sanders,1978,,,,,48,21.0,27.0,0.438,3.0
1653,BOS,40.0,Tom Sanders,1979,,,,,14,2.0,12.0,0.14300000000000002,5.0
1655,MIN,40.0,Flip Saunders,1996,,,,,62,20.0,42.0,0.32299999999999995,5.0
1656,MIN,41.0,Flip Saunders,1997,3.0,0.0,3.0,0.0,82,40.0,42.0,0.488,3.0
1657,MIN,42.0,Flip Saunders,1998,5.0,2.0,3.0,0.4,82,45.0,37.0,0.5489999999999999,3.0
1658,MIN,43.0,Flip Saunders,1999,4.0,1.0,3.0,0.25,50,25.0,25.0,0.5,4.0
1659,MIN,44.0,Flip Saunders,1900,4.0,1.0,3.0,0.25,82,50.0,32.0,0.61,3.0
1660,MIN,45.0,Flip Saunders,2001,4.0,1.0,3.0,0.25,82,47.0,35.0,0.573,4.0
1661,MIN,46.0,Flip Saunders,2002,3.0,0.0,3.0,0.0,82,50.0,32.0,0.61,3.0
1662,MIN,47.0,Flip Saunders,2003,6.0,2.0,4.0,0.333,82,51.0,31.0,0.622,3.0
1663,MIN,48.0,Flip Saunders,2004,18.0,10.0,8.0,0.556,82,58.0,24.0,0.7070000000000001,1.0
1664,MIN,49.0,Flip Saunders,2005,,,,,51,25.0,26.0,0.49,3.0
1665,DET,50.0,Flip Saunders,2006,18.0,10.0,8.0,0.556,82,64.0,18.0,0.78,1.0
1666,DET,51.0,Flip Saunders,2007,16.0,10.0,6.0,0.625,82,53.0,29.0,0.6459999999999999,1.0
1667,DET,52.0,Flip Saunders,2008,17.0,10.0,7.0,0.588,82,59.0,23.0,0.72,1.0
1668,WAS,54.0,Flip Saunders,2010,,,,,82,26.0,56.0,0.317,5.0
1669,WAS,55.0,Flip Saunders,2011,,,,,82,23.0,59.0,0.28,5.0
1670,WAS,56.0,Flip Saunders,2012,,,,,17,2.0,15.0,0.118,4.0
1671,MIN,59.0,Flip Saunders,2015,,,,,82,16.0,66.0,0.195,5.0
1673,MIN,,Ryan Saunders,2019,,,,,33,14.0,19.0,0.424,5.0
1675,INO,33.0,Herm Schaefer,1952,2.0,0.0,2.0,0.0,66,34.0,32.0,0.515,3.0
1676,INO,34.0,Herm Schaefer,1953,2.0,0.0,2.0,0.0,71,28.0,43.0,0.394,4.0
1678,LAL,35.0,Fred Schaus,1961,12.0,6.0,6.0,0.5,79,36.0,43.0,0.456,2.0
1679,LAL,36.0,Fred Schaus,1962,13.0,7.0,6.0,0.5379999999999999,80,54.0,26.0,0.675,1.0
1680,LAL,37.0,Fred Schaus,1963,13.0,6.0,7.0,0.462,80,53.0,27.0,0.6629999999999999,1.0
1681,LAL,38.0,Fred Schaus,1964,5.0,2.0,3.0,0.4,80,42.0,38.0,0.525,3.0
1682,LAL,39.0,Fred Schaus,1965,11.0,5.0,6.0,0.455,80,49.0,31.0,0.613,1.0
1683,LAL,40.0,Fred Schaus,1966,14.0,7.0,7.0,0.5,80,45.0,35.0,0.563,1.0
1684,LAL,41.0,Fred Schaus,1967,3.0,0.0,3.0,0.0,81,36.0,45.0,0.444,3.0
1686,PHI,35.0,Dolph Schayes,1964,5.0,2.0,3.0,0.4,80,34.0,46.0,0.425,3.0
1687,PHI,36.0,Dolph Schayes,1965,11.0,6.0,5.0,0.545,80,40.0,40.0,0.5,3.0
1688,PHI,37.0,Dolph Schayes,1966,5.0,1.0,4.0,0.2,80,55.0,25.0,0.688,1.0
1689,BUF,42.0,Dolph Schayes,1971,,,,,82,22.0,60.0,0.268,4.0
1690,BUF,43.0,Dolph Schayes,1972,,,,,1,0.0,1.0,0.0,4.0
1692,POR,46.0,Mike Schuler,1987,4.0,1.0,3.0,0.25,82,49.0,33.0,0.598,2.0
1693,POR,47.0,Mike Schuler,1988,4.0,1.0,3.0,0.25,82,53.0,29.0,0.6459999999999999,2.0
1694,POR,48.0,Mike Schuler,1989,,,,,47,25.0,22.0,0.532,5.0
1695,LAC,50.0,Mike Schuler,1991,,,,,82,31.0,51.0,0.378,6.0
1696,LAC,51.0,Mike Schuler,1992,,,,,45,21.0,24.0,0.467,5.0
1698,AND,27.0,Howie Schultz,1950,,,,,35,21.0,14.0,0.6,2.0
1700,BLB,29.0,Fred Scolari,1952,,,,,39,12.0,27.0,0.308,5.0
1702,NJN,39.0,Byron Scott,2001,,,,,82,26.0,56.0,0.317,6.0
1703,NJN,40.0,Byron Scott,2002,20.0,11.0,9.0,0.55,82,52.0,30.0,0.634,1.0
1704,NJN,41.0,Byron Scott,2003,20.0,14.0,6.0,0.7,82,49.0,33.0,0.598,1.0
1705,NJN,42.0,Byron Scott,2004,,,,,42,22.0,20.0,0.524,1.0
1706,NOH,43.0,Byron Scott,2005,,,,,82,18.0,64.0,0.22,5.0
1707,NOK,44.0,Byron Scott,2006,,,,,82,38.0,44.0,0.463,4.0
1708,NOK,45.0,Byron Scott,2007,,,,,82,39.0,43.0,0.476,4.0
1709,NOH,46.0,Byron Scott,2008,12.0,7.0,5.0,0.583,82,56.0,26.0,0.6829999999999999,1.0
1710,NOH,47.0,Byron Scott,2009,5.0,1.0,4.0,0.2,82,49.0,33.0,0.598,4.0
1711,NOH,48.0,Byron Scott,2010,,,,,9,3.0,6.0,0.333,5.0
1712,CLE,49.0,Byron Scott,2011,,,,,82,19.0,63.0,0.232,5.0
1713,CLE,50.0,Byron Scott,2012,,,,,66,21.0,45.0,0.318,5.0
1714,CLE,51.0,Byron Scott,2013,,,,,82,24.0,58.0,0.293,5.0
1715,LAL,53.0,Byron Scott,2015,,,,,82,21.0,61.0,0.256,5.0
1716,LAL,54.0,Byron Scott,2016,,,,,82,17.0,65.0,0.207,5.0
1718,DET,34.0,Ray Scott,1973,,,,,75,38.0,37.0,0.507,3.0
1719,DET,35.0,Ray Scott,1974,7.0,3.0,4.0,0.429,82,52.0,30.0,0.634,3.0
1720,DET,36.0,Ray Scott,1975,3.0,1.0,2.0,0.333,82,40.0,42.0,0.488,3.0
1721,DET,37.0,Ray Scott,1976,,,,,42,17.0,25.0,0.405,2.0
1723,PHW,33.0,George Senesky,1956,10.0,7.0,3.0,0.7,72,45.0,27.0,0.625,1.0
1724,PHW,34.0,George Senesky,1957,2.0,0.0,2.0,0.0,72,37.0,35.0,0.514,3.0
1725,PHW,35.0,George Senesky,1958,8.0,3.0,5.0,0.375,72,37.0,35.0,0.514,3.0
1727,SYR,29.0,Paul Seymour,1957,5.0,2.0,3.0,0.4,60,34.0,26.0,0.5670000000000001,2.0
1728,SYR,30.0,Paul Seymour,1958,3.0,1.0,2.0,0.333,72,41.0,31.0,0.569,2.0
1729,SYR,31.0,Paul Seymour,1959,9.0,5.0,4.0,0.556,72,35.0,37.0,0.486,3.0
1730,SYR,32.0,Paul Seymour,1960,3.0,1.0,2.0,0.333,75,45.0,30.0,0.6,3.0
1731,STL,33.0,Paul Seymour,1961,12.0,5.0,7.0,0.417,79,51.0,28.0,0.6459999999999999,1.0
1732,STL,34.0,Paul Seymour,1962,,,,,14,5.0,9.0,0.35700000000000004,4.0
1733,BAL,38.0,Paul Seymour,1966,3.0,0.0,3.0,0.0,80,38.0,42.0,0.475,2.0
1734,DET,41.0,Paul Seymour,1969,,,,,60,22.0,38.0,0.3670000000000001,6.0
1736,SFW,40.0,Bill Sharman,1967,15.0,9.0,6.0,0.6,81,44.0,37.0,0.5429999999999999,1.0
1737,SFW,41.0,Bill Sharman,1968,10.0,4.0,6.0,0.4,82,43.0,39.0,0.524,3.0
1738,LAS,42.0,Bill Sharman,1969,,,,,78,33.0,45.0,0.423,5.0
1739,LAS,43.0,Bill Sharman,1970,17.0,10.0,7.0,0.588,84,43.0,41.0,0.512,4.0
1740,UTS,44.0,Bill Sharman,1971,18.0,12.0,6.0,0.667,84,57.0,27.0,0.679,2.0
1741,LAL,45.0,Bill Sharman,1972,15.0,12.0,3.0,0.8,82,69.0,13.0,0.841,1.0
1742,LAL,46.0,Bill Sharman,1973,17.0,9.0,8.0,0.529,82,60.0,22.0,0.732,1.0
1743,LAL,47.0,Bill Sharman,1974,5.0,1.0,4.0,0.2,82,47.0,35.0,0.573,1.0
1744,LAL,48.0,Bill Sharman,1975,,,,,82,30.0,52.0,0.366,5.0
1745,LAL,49.0,Bill Sharman,1976,,,,,82,40.0,42.0,0.488,4.0
1747,DEN,47.0,Brian Shaw,2014,,,,,82,36.0,46.0,0.439,4.0
1748,DEN,48.0,Brian Shaw,2015,,,,,59,20.0,39.0,0.339,4.0
1750,WAT,36.0,Charley Shipp,1950,,,,,35,8.0,27.0,0.229,5.0
1752,BAL,35.0,Gene Shue,1967,,,,,56,16.0,40.0,0.28600000000000003,5.0
1753,BAL,36.0,Gene Shue,1968,,,,,82,36.0,46.0,0.439,6.0
1754,BAL,37.0,Gene Shue,1969,4.0,0.0,4.0,0.0,82,57.0,25.0,0.695,1.0
1755,BAL,38.0,Gene Shue,1970,7.0,3.0,4.0,0.429,82,50.0,32.0,0.61,3.0
1756,BAL,39.0,Gene Shue,1971,18.0,8.0,10.0,0.444,82,42.0,40.0,0.512,1.0
1757,BAL,40.0,Gene Shue,1972,6.0,2.0,4.0,0.333,82,38.0,44.0,0.463,1.0
1758,BAL,41.0,Gene Shue,1973,5.0,1.0,4.0,0.2,82,52.0,30.0,0.634,1.0
1759,PHI,42.0,Gene Shue,1974,,,,,82,25.0,57.0,0.305,4.0
1760,PHI,43.0,Gene Shue,1975,,,,,82,34.0,48.0,0.415,4.0
1761,PHI,44.0,Gene Shue,1976,3.0,1.0,2.0,0.333,82,46.0,36.0,0.561,2.0
1762,PHI,45.0,Gene Shue,1977,19.0,10.0,9.0,0.526,82,50.0,32.0,0.61,1.0
1763,PHI,46.0,Gene Shue,1978,,,,,6,2.0,4.0,0.333,1.0
1764,SDC,47.0,Gene Shue,1979,,,,,82,43.0,39.0,0.524,5.0
1765,SDC,48.0,Gene Shue,1980,,,,,82,35.0,47.0,0.4270000000000001,5.0
1766,WSB,49.0,Gene Shue,1981,,,,,82,39.0,43.0,0.476,4.0
1767,WSB,50.0,Gene Shue,1982,7.0,3.0,4.0,0.429,82,43.0,39.0,0.524,4.0
1768,WSB,51.0,Gene Shue,1983,,,,,82,42.0,40.0,0.512,5.0
1769,WSB,52.0,Gene Shue,1984,4.0,1.0,3.0,0.25,82,35.0,47.0,0.4270000000000001,5.0
1770,WSB,53.0,Gene Shue,1985,4.0,1.0,3.0,0.25,82,40.0,42.0,0.488,4.0
1771,WSB,54.0,Gene Shue,1986,,,,,69,32.0,37.0,0.464,3.0
1772,LAC,56.0,Gene Shue,1988,,,,,82,17.0,65.0,0.207,6.0
1773,LAC,57.0,Gene Shue,1989,,,,,38,10.0,28.0,0.263,7.0
1775,SDC,37.0,Paul Silas,1981,,,,,82,36.0,46.0,0.439,5.0
1776,SDC,38.0,Paul Silas,1982,,,,,82,17.0,65.0,0.207,6.0
1777,SDC,39.0,Paul Silas,1983,,,,,82,25.0,57.0,0.305,6.0
1778,CHH,55.0,Paul Silas,1999,,,,,35,22.0,13.0,0.629,5.0
1779,CHH,56.0,Paul Silas,1900,4.0,1.0,3.0,0.25,82,49.0,33.0,0.598,2.0
1780,CHH,57.0,Paul Silas,2001,10.0,6.0,4.0,0.6,82,46.0,36.0,0.561,3.0
1781,CHH,58.0,Paul Silas,2002,9.0,4.0,5.0,0.444,82,44.0,38.0,0.537,2.0
1782,NOH,59.0,Paul Silas,2003,6.0,2.0,4.0,0.333,82,47.0,35.0,0.573,3.0
1783,CLE,60.0,Paul Silas,2004,,,,,82,35.0,47.0,0.4270000000000001,5.0
1784,CLE,61.0,Paul Silas,2005,,,,,64,34.0,30.0,0.531,4.0
1785,CHA,67.0,Paul Silas,2011,,,,,54,25.0,29.0,0.463,4.0
1786,CHA,68.0,Paul Silas,2012,,,,,66,7.0,59.0,0.106,5.0
1788,PHO,35.0,Scott Skiles,1900,9.0,4.0,5.0,0.444,62,40.0,22.0,0.645,3.0
1789,PHO,36.0,Scott Skiles,2001,4.0,1.0,3.0,0.25,82,51.0,31.0,0.622,3.0
1790,PHO,37.0,Scott Skiles,2002,,,,,51,25.0,26.0,0.49,6.0
1791,CHI,39.0,Scott Skiles,2004,,,,,66,19.0,47.0,0.28800000000000003,8.0
1792,CHI,40.0,Scott Skiles,2005,6.0,2.0,4.0,0.333,82,47.0,35.0,0.573,2.0
1793,CHI,41.0,Scott Skiles,2006,6.0,2.0,4.0,0.333,82,41.0,41.0,0.5,4.0
1794,CHI,42.0,Scott Skiles,2007,10.0,6.0,4.0,0.6,82,49.0,33.0,0.598,3.0
1795,CHI,43.0,Scott Skiles,2008,,,,,25,9.0,16.0,0.36,4.0
1796,MIL,44.0,Scott Skiles,2009,,,,,82,34.0,48.0,0.415,5.0
1797,MIL,45.0,Scott Skiles,2010,7.0,3.0,4.0,0.429,82,46.0,36.0,0.561,2.0
1798,MIL,46.0,Scott Skiles,2011,,,,,82,35.0,47.0,0.4270000000000001,3.0
1799,MIL,47.0,Scott Skiles,2012,,,,,66,31.0,35.0,0.47,3.0
1800,MIL,48.0,Scott Skiles,2013,,,,,32,16.0,16.0,0.5,3.0
1801,ORL,51.0,Scott Skiles,2016,,,,,82,35.0,47.0,0.4270000000000001,5.0
1803,CHI,37.0,Jerry Sloan,1980,,,,,82,30.0,52.0,0.366,4.0
1804,CHI,38.0,Jerry Sloan,1981,6.0,2.0,4.0,0.333,82,45.0,37.0,0.5489999999999999,2.0
1805,CHI,39.0,Jerry Sloan,1982,,,,,51,19.0,32.0,0.373,5.0
1806,UTA,46.0,Jerry Sloan,1989,3.0,0.0,3.0,0.0,65,40.0,25.0,0.615,1.0
1807,UTA,47.0,Jerry Sloan,1990,5.0,2.0,3.0,0.4,82,55.0,27.0,0.6709999999999999,2.0
1808,UTA,48.0,Jerry Sloan,1991,9.0,4.0,5.0,0.444,82,54.0,28.0,0.659,2.0
1809,UTA,49.0,Jerry Sloan,1992,16.0,9.0,7.0,0.563,82,55.0,27.0,0.6709999999999999,1.0
1810,UTA,50.0,Jerry Sloan,1993,5.0,2.0,3.0,0.4,82,47.0,35.0,0.573,3.0
1811,UTA,51.0,Jerry Sloan,1994,16.0,8.0,8.0,0.5,82,53.0,29.0,0.6459999999999999,3.0
1812,UTA,52.0,Jerry Sloan,1995,5.0,2.0,3.0,0.4,82,60.0,22.0,0.732,2.0
1813,UTA,53.0,Jerry Sloan,1996,18.0,10.0,8.0,0.556,82,55.0,27.0,0.6709999999999999,2.0
1814,UTA,54.0,Jerry Sloan,1997,20.0,13.0,7.0,0.65,82,64.0,18.0,0.78,1.0
1815,UTA,55.0,Jerry Sloan,1998,20.0,13.0,7.0,0.65,82,62.0,20.0,0.7559999999999999,1.0
1816,UTA,56.0,Jerry Sloan,1999,11.0,5.0,6.0,0.455,50,37.0,13.0,0.74,2.0
1817,UTA,57.0,Jerry Sloan,1900,10.0,4.0,6.0,0.4,82,55.0,27.0,0.6709999999999999,1.0
1818,UTA,58.0,Jerry Sloan,2001,5.0,2.0,3.0,0.4,82,53.0,29.0,0.6459999999999999,2.0
1819,UTA,59.0,Jerry Sloan,2002,4.0,1.0,3.0,0.25,82,44.0,38.0,0.537,4.0
1820,UTA,60.0,Jerry Sloan,2003,5.0,1.0,4.0,0.2,82,47.0,35.0,0.573,4.0
1821,UTA,61.0,Jerry Sloan,2004,,,,,82,42.0,40.0,0.512,7.0
1822,UTA,62.0,Jerry Sloan,2005,,,,,82,26.0,56.0,0.317,5.0
1823,UTA,63.0,Jerry Sloan,2006,,,,,82,41.0,41.0,0.5,2.0
1824,UTA,64.0,Jerry Sloan,2007,17.0,9.0,8.0,0.529,82,51.0,31.0,0.622,1.0
1825,UTA,65.0,Jerry Sloan,2008,12.0,6.0,6.0,0.5,82,54.0,28.0,0.659,1.0
1826,UTA,66.0,Jerry Sloan,2009,5.0,1.0,4.0,0.2,82,48.0,34.0,0.585,3.0
1827,UTA,67.0,Jerry Sloan,2010,10.0,4.0,6.0,0.4,82,53.0,29.0,0.6459999999999999,2.0
1828,UTA,68.0,Jerry Sloan,2011,,,,,54,31.0,23.0,0.574,4.0
1830,CLE,38.0,Keith Smart,2003,,,,,40,9.0,31.0,0.225,8.0
1831,GSW,46.0,Keith Smart,2011,,,,,82,36.0,46.0,0.439,3.0
1832,SAC,47.0,Keith Smart,2012,,,,,59,20.0,39.0,0.339,5.0
1833,SAC,48.0,Keith Smart,2013,,,,,82,28.0,54.0,0.341,4.0
1835,WAT,27.0,Jack Smiley,1950,,,,,27,11.0,16.0,0.407,5.0
1837,UTA,48.0,Quin Snyder,2015,,,,,82,38.0,44.0,0.463,3.0
1838,UTA,49.0,Quin Snyder,2016,,,,,82,40.0,42.0,0.488,3.0
1839,UTA,50.0,Quin Snyder,2017,11.0,4.0,7.0,0.364,82,51.0,31.0,0.622,1.0
1840,UTA,51.0,Quin Snyder,2018,11.0,5.0,6.0,0.455,82,48.0,34.0,0.585,3.0
1841,UTA,52.0,Quin Snyder,2019,,,,,74,44.0,30.0,0.595,3.0
1843,PRO,33.0,Albert Soar,1948,,,,,19,2.0,17.0,0.105,4.0
1845,MIA,38.0,Erik Spoelstra,2009,7.0,3.0,4.0,0.429,82,43.0,39.0,0.524,3.0
1846,MIA,39.0,Erik Spoelstra,2010,5.0,1.0,4.0,0.2,82,47.0,35.0,0.573,3.0
1847,MIA,40.0,Erik Spoelstra,2011,21.0,14.0,7.0,0.667,82,58.0,24.0,0.7070000000000001,1.0
1848,MIA,41.0,Erik Spoelstra,2012,23.0,16.0,7.0,0.696,66,46.0,20.0,0.6970000000000001,1.0
1849,MIA,42.0,Erik Spoelstra,2013,23.0,16.0,7.0,0.696,82,66.0,16.0,0.805,1.0
1850,MIA,43.0,Erik Spoelstra,2014,20.0,13.0,7.0,0.65,82,54.0,28.0,0.659,1.0
1851,MIA,44.0,Erik Spoelstra,2015,,,,,82,37.0,45.0,0.451,3.0
1852,MIA,45.0,Erik Spoelstra,2016,14.0,7.0,7.0,0.5,82,48.0,34.0,0.585,1.0
1853,MIA,46.0,Erik Spoelstra,2017,,,,,82,41.0,41.0,0.5,3.0
1854,MIA,47.0,Erik Spoelstra,2018,5.0,1.0,4.0,0.2,82,44.0,38.0,0.537,1.0
1855,MIA,48.0,Erik Spoelstra,2019,,,,,73,36.0,37.0,0.493,1.0
1857,SAC,,Garry St. Jean,1993,,,,,82,25.0,57.0,0.305,7.0
1858,SAC,,Garry St. Jean,1994,,,,,82,28.0,54.0,0.341,6.0
1859,SAC,,Garry St. Jean,1995,,,,,82,39.0,43.0,0.476,5.0
1860,SAC,,Garry St. Jean,1996,4.0,1.0,3.0,0.25,82,39.0,43.0,0.476,5.0
1861,SAC,,Garry St. Jean,1997,,,,,67,28.0,39.0,0.418,6.0
1862,GSW,,Garry St. Jean,1900,,,,,55,13.0,42.0,0.236,6.0
1864,WSB,,Bob Staak,1997,,,,,1,0.0,1.0,0.0,4.0
1866,INA,31.0,Larry Staverman,1968,3.0,0.0,3.0,0.0,78,38.0,40.0,0.487,3.0
1867,INA,32.0,Larry Staverman,1969,,,,,9,2.0,7.0,0.222,1.0
1868,KCK,41.0,Larry Staverman,1978,,,,,45,18.0,27.0,0.4,5.0
1870,BOS,37.0,Brad Stevens,2014,,,,,82,25.0,57.0,0.305,4.0
1871,BOS,38.0,Brad Stevens,2015,4.0,0.0,4.0,0.0,82,40.0,42.0,0.488,2.0
1872,BOS,39.0,Brad Stevens,2016,6.0,2.0,4.0,0.333,82,48.0,34.0,0.585,2.0
1873,BOS,40.0,Brad Stevens,2017,18.0,9.0,9.0,0.5,82,53.0,29.0,0.6459999999999999,1.0
1874,BOS,41.0,Brad Stevens,2018,19.0,11.0,8.0,0.579,82,55.0,27.0,0.6709999999999999,2.0
1875,BOS,42.0,Brad Stevens,2019,,,,,74,43.0,31.0,0.581,3.0
1877,ATL,45.0,Terry Stotts,2003,,,,,55,24.0,31.0,0.436,5.0
1878,ATL,46.0,Terry Stotts,2004,,,,,82,28.0,54.0,0.341,7.0
1879,MIL,48.0,Terry Stotts,2006,5.0,1.0,4.0,0.2,82,40.0,42.0,0.488,5.0
1880,MIL,49.0,Terry Stotts,2007,,,,,64,23.0,41.0,0.359,5.0
1881,POR,55.0,Terry Stotts,2013,,,,,82,33.0,49.0,0.402,4.0
1882,POR,56.0,Terry Stotts,2014,11.0,5.0,6.0,0.455,82,54.0,28.0,0.659,2.0
1883,POR,57.0,Terry Stotts,2015,5.0,1.0,4.0,0.2,82,51.0,31.0,0.622,1.0
1884,POR,58.0,Terry Stotts,2016,11.0,5.0,6.0,0.455,82,44.0,38.0,0.537,2.0
1885,POR,59.0,Terry Stotts,2017,4.0,0.0,4.0,0.0,82,41.0,41.0,0.5,3.0
1886,POR,60.0,Terry Stotts,2018,4.0,0.0,4.0,0.0,82,49.0,33.0,0.598,1.0
1887,POR,61.0,Terry Stotts,2019,,,,,73,46.0,27.0,0.63,2.0
1889,SHE,33.0,Ken Suesens,1950,3.0,1.0,2.0,0.333,62,22.0,40.0,0.355,4.0
1891,WAS,,Ed Tapscott,2009,,,,,71,18.0,53.0,0.254,5.0
1893,SAS,62.0,Jerry Tarkanian,1993,,,,,20,9.0,11.0,0.45,2.0
1895,SAC,50.0,Reggie Theus,2008,,,,,82,38.0,44.0,0.463,4.0
1896,SAC,51.0,Reggie Theus,2009,,,,,24,6.0,18.0,0.25,5.0
1898,CHI,53.0,Tom Thibodeau,2011,16.0,9.0,7.0,0.563,82,62.0,20.0,0.7559999999999999,1.0
1899,CHI,54.0,Tom Thibodeau,2012,6.0,2.0,4.0,0.333,66,50.0,16.0,0.758,1.0
1900,CHI,55.0,Tom Thibodeau,2013,12.0,5.0,7.0,0.417,82,45.0,37.0,0.5489999999999999,2.0
1901,CHI,56.0,Tom Thibodeau,2014,5.0,1.0,4.0,0.2,82,48.0,34.0,0.585,2.0
1902,CHI,57.0,Tom Thibodeau,2015,12.0,6.0,6.0,0.5,82,50.0,32.0,0.61,2.0
1903,MIN,59.0,Tom Thibodeau,2017,,,,,82,31.0,51.0,0.378,5.0
1904,MIN,60.0,Tom Thibodeau,2018,5.0,1.0,4.0,0.2,82,47.0,35.0,0.573,4.0
1905,MIN,61.0,Tom Thibodeau,2019,,,,,40,19.0,21.0,0.475,5.0
1907,IND,39.0,Isiah Thomas,2001,4.0,1.0,3.0,0.25,82,41.0,41.0,0.5,4.0
1908,IND,40.0,Isiah Thomas,2002,5.0,2.0,3.0,0.4,82,42.0,40.0,0.512,4.0
1909,IND,41.0,Isiah Thomas,2003,6.0,2.0,4.0,0.333,82,48.0,34.0,0.585,2.0
1910,NYK,45.0,Isiah Thomas,2007,,,,,82,33.0,49.0,0.402,4.0
1911,NYK,46.0,Isiah Thomas,2008,,,,,82,23.0,59.0,0.28,5.0
1913,SSL,34.0,Rod Thorn,1976,,,,,47,20.0,27.0,0.426,6.0
1914,CHI,40.0,Rod Thorn,1982,,,,,30,15.0,15.0,0.5,5.0
1916,LAC,,Jim Todd,1900,,,,,37,4.0,33.0,0.108,7.0
1918,POR,,Rolland Todd,1971,,,,,82,29.0,53.0,0.354,5.0
1919,POR,,Rolland Todd,1972,,,,,56,12.0,44.0,0.214,5.0
1921,TRI,27.0,Mike Todorovich,1951,,,,,42,14.0,28.0,0.333,5.0
1923,HOU,43.0,Rudy Tomjanovich,1992,,,,,30,16.0,14.0,0.5329999999999999,3.0
1924,HOU,44.0,Rudy Tomjanovich,1993,12.0,6.0,6.0,0.5,82,55.0,27.0,0.6709999999999999,1.0
1925,HOU,45.0,Rudy Tomjanovich,1994,23.0,15.0,8.0,0.652,82,58.0,24.0,0.7070000000000001,1.0
1926,HOU,46.0,Rudy Tomjanovich,1995,22.0,15.0,7.0,0.682,82,47.0,35.0,0.573,3.0
1927,HOU,47.0,Rudy Tomjanovich,1996,8.0,3.0,5.0,0.375,82,48.0,34.0,0.585,3.0
1928,HOU,48.0,Rudy Tomjanovich,1997,16.0,9.0,7.0,0.563,82,57.0,25.0,0.695,2.0
1929,HOU,49.0,Rudy Tomjanovich,1998,5.0,2.0,3.0,0.4,82,41.0,41.0,0.5,4.0
1930,HOU,50.0,Rudy Tomjanovich,1999,4.0,1.0,3.0,0.25,50,31.0,19.0,0.62,3.0
1931,HOU,51.0,Rudy Tomjanovich,1900,,,,,82,34.0,48.0,0.415,6.0
1932,HOU,52.0,Rudy Tomjanovich,2001,,,,,82,45.0,37.0,0.5489999999999999,5.0
1933,HOU,53.0,Rudy Tomjanovich,2002,,,,,82,28.0,54.0,0.341,5.0
1934,HOU,54.0,Rudy Tomjanovich,2003,,,,,82,43.0,39.0,0.524,5.0
1935,LAL,56.0,Rudy Tomjanovich,2005,,,,,43,24.0,19.0,0.5579999999999999,4.0
1937,ATL,38.0,Gene Tormohlen,1976,,,,,8,1.0,7.0,0.125,5.0
1939,TOR,50.0,Jay Triano,2009,,,,,65,25.0,40.0,0.385,4.0
1940,TOR,51.0,Jay Triano,2010,,,,,82,40.0,42.0,0.488,2.0
1941,TOR,52.0,Jay Triano,2011,,,,,82,22.0,60.0,0.268,5.0
1942,PHO,59.0,Jay Triano,2018,,,,,79,21.0,58.0,0.266,5.0
1944,WSB,41.0,Wes Unseld,1988,5.0,2.0,3.0,0.4,55,30.0,25.0,0.545,2.0
1945,WSB,42.0,Wes Unseld,1989,,,,,82,40.0,42.0,0.488,4.0
1946,WSB,43.0,Wes Unseld,1990,,,,,82,31.0,51.0,0.378,4.0
1947,WSB,44.0,Wes Unseld,1991,,,,,82,30.0,52.0,0.366,4.0
1948,WSB,45.0,Wes Unseld,1992,,,,,82,25.0,57.0,0.305,6.0
1949,WSB,46.0,Wes Unseld,1993,,,,,82,22.0,60.0,0.268,7.0
1950,WSB,47.0,Wes Unseld,1994,,,,,82,24.0,58.0,0.293,7.0
